2,07/07/2020,00:00:02,71.0,0.27,0.0,0.0,13.23,0.0,0.0,13.23,0.0,0.0,23.26,30.49,100,0,1,0.25,22.84,53.08,0.0,23.26,23.25,12568,6667,3586,True
17,07/07/2020,00:00:17,71.0,0.26,0.0,0.0,13.23,0.0,0.0,13.24,0.0,0.0,23.26,30.48,100,0,1,0.25,22.84,53.08,0.0,23.26,23.26,12583,6667,3586,True
32,07/07/2020,00:00:32,71.0,0.26,0.0,0.0,13.24,0.0,0.0,13.25,0.0,0.0,23.24,30.46,100,0,1,0.25,22.84,53.08,0.0,23.24,23.24,12598,6667,3586,True
47,07/07/2020,00:00:47,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.24,30.46,100,0,1,0.25,22.84,53.08,0.0,23.24,23.24,12809,6667,3586,True
62,07/07/2020,00:01:02,71.0,0.26,0.0,0.0,13.25,0.0,0.0,13.26,0.0,0.0,23.18,30.45,100,0,1,0.25,22.84,53.08,0.0,23.17,23.17,12824,6667,3586,True
77,07/07/2020,00:01:17,71.0,0.26,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.14,30.44,100,0,1,0.25,22.84,53.08,0.0,23.15,23.14,12839,6667,3586,True
92,07/07/2020,00:01:32,71.0,0.27,0.0,0.0,13.26,0.0,0.0,13.26,0.0,0.0,23.16,30.44,100,0,1,0.25,22.84,53.08,0.0,23.16,23.15,12854,6667,3586,True
107,07/07/2020,00:01:47,71.0,0.27,0.0,0.0,13.26,0.0,0.0,13.25,0.0,0.0,23.16,30.43,100,0,1,0.25,22.84,53.08,0.0,23.16,23.15,13065,6667,3586,True
122,07/07/2020,00:02:02,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.01,0.0,23.15,30.42,100,0,1,0.25,22.84,53.08,0.0,23.16,23.15,13080,6667,3586,True
137,07/07/2020,00:02:17,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.17,30.41,100,0,1,0.25,22.84,53.08,0.0,23.17,23.18,13095,6667,3586,True
152,07/07/2020,00:02:32,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.19,30.4,100,0,1,0.25,22.84,53.08,0.0,23.2,23.19,13110,6667,3586,True
167,07/07/2020,00:02:47,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.16,30.4,100,0,1,0.25,22.84,53.08,0.0,23.16,23.16,13321,6667,3586,True
182,07/07/2020,00:03:02,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.11,30.39,100,0,1,0.25,22.84,53.08,0.0,23.11,23.11,13336,6667,3586,True
197,07/07/2020,00:03:17,71.0,0.26,0.0,0.0,13.25,0.0,0.0,13.26,0.0,0.0,23.15,30.38,100,0,1,0.25,22.84,53.08,0.0,23.16,23.15,13351,6667,3586,True
212,07/07/2020,00:03:32,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.26,0.0,0.0,23.17,30.38,100,0,1,0.25,22.84,53.08,0.0,23.17,23.17,13366,6667,3586,True
227,07/07/2020,00:03:47,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.25,0.0,0.0,23.16,30.37,100,0,1,0.25,22.84,53.08,0.0,23.15,23.16,13577,6667,3586,True
242,07/07/2020,00:04:02,71.0,0.27,0.0,0.0,13.25,0.0,0.0,13.26,0.0,0.0,23.16,30.36,100,0,1,0.25,22.84,53.08,0.0,23.16,23.16,13592,6667,3586,True
257,07/07/2020,00:04:17,71.0,0.27,0.0,0.0,13.26,0.0,0.0,13.25,0.0,0.0,23.16,30.35,100,0,1,0.25,22.84,53.08,0.0,23.17,23.17,13607,6667,3586,True
272,07/07/2020,00:04:32,71.0,0.27,0.0,0.0,13.24,0.0,0.0,13.23,0.0,0.0,23.15,30.34,100,0,1,0.25,22.84,53.08,0.0,23.13,23.14,13622,6667,3586,True
