2,05/18/2019,00:00:02,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.0,0.0,23.96,28.21,100,0,1,0.33,7.22,149.81,-0.03,23.96,23.96,10799,3351,3336,True
17,05/18/2019,00:00:17,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.01,0.0,23.95,28.21,100,0,1,0.33,7.22,149.81,-0.01,23.96,23.94,11010,3351,3336,True
32,05/18/2019,00:00:32,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.03,0.0,23.94,28.2,100,0,1,0.33,7.22,149.81,0.0,23.94,23.94,11025,3351,3336,True
47,05/18/2019,00:00:47,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.0,0.0,23.93,28.2,100,0,1,0.33,7.22,149.81,0.0,23.93,23.93,11040,3351,3336,True
62,05/18/2019,00:01:02,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.02,0.0,23.93,28.19,100,0,1,0.33,7.22,149.81,-0.04,23.93,23.93,11055,3351,3336,True
77,05/18/2019,00:01:17,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.34,0.0,0.13,23.92,28.19,100,0,1,0.33,7.22,149.81,0.0,23.93,23.93,11266,3351,3336,True
92,05/18/2019,00:01:32,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.34,0.0,0.0,23.92,28.18,100,0,1,0.33,7.22,149.81,0.0,23.93,23.92,11281,3351,3336,True
107,05/18/2019,00:01:47,77.8,0.69,0.0,0.0,13.31,0.0,0.0,13.32,0.0,0.0,23.92,28.18,100,0,1,0.33,7.22,149.81,0.0,23.93,23.92,11296,3351,3336,True
122,05/18/2019,00:02:02,77.8,0.7,0.0,0.0,13.33,0.0,0.0,13.33,0.0,0.26,23.91,28.17,100,0,1,0.33,7.22,149.81,0.0,23.91,23.91,11311,3351,3336,True
137,05/18/2019,00:02:17,77.8,0.7,0.0,0.0,13.34,0.0,0.0,13.32,0.0,0.0,23.9,28.17,100,0,1,0.33,7.22,149.81,0.0,23.91,23.91,11522,3351,3336,True
152,05/18/2019,00:02:32,77.8,0.69,0.0,0.0,13.32,0.0,0.0,13.33,0.0,0.0,23.9,28.16,100,0,1,0.33,7.22,149.81,0.0,23.9,23.9,11537,3351,3336,True
167,05/18/2019,00:02:47,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.33,0.03,0.0,23.89,28.16,100,0,1,0.33,7.22,149.81,-0.02,23.89,23.89,11552,3351,3336,True
182,05/18/2019,00:03:02,77.8,0.69,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,23.9,28.16,100,0,1,0.33,7.22,149.81,0.0,23.89,23.89,11567,3351,3336,True
197,05/18/2019,00:03:17,77.8,0.7,0.0,0.0,13.33,0.0,0.0,13.33,0.02,0.0,23.89,28.15,100,0,1,0.33,7.22,149.81,0.0,23.89,23.9,11778,3351,3336,True
212,05/18/2019,00:03:32,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.33,0.0,0.0,23.88,28.15,100,0,1,0.33,7.22,149.81,0.0,23.88,23.89,11793,3351,3336,True
227,05/18/2019,00:03:47,77.8,0.69,0.0,0.0,13.32,0.0,0.0,13.33,0.0,0.0,23.87,28.14,100,0,1,0.33,7.22,149.81,0.0,23.87,23.87,11808,3351,3336,True
242,05/18/2019,00:04:02,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.32,0.0,0.0,23.87,28.13,100,0,1,0.33,7.22,149.81,0.0,23.86,23.87,11823,3351,3336,True
257,05/18/2019,00:04:17,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.32,0.03,0.0,23.85,28.13,100,0,1,0.33,7.22,149.81,-0.03,23.85,23.85,12034,3351,3336,True
272,05/18/2019,00:04:32,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.33,0.01,0.0,23.84,28.13,100,0,1,0.33,7.22,149.81,0.0,23.85,23.85,12049,3351,3336,True
287,05/18/2019,00:04:47,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.33,0.0,0.26,23.84,28.13,100,0,1,0.33,7.22,149.81,0.0,23.84,23.83,12064,3351,3336,True
302,05/18/2019,00:05:02,77.8,0.7,0.0,0.0,13.34,0.0,0.0,13.34,0.0,0.0,23.84,28.12,100,0,1,0.33,7.22,149.81,0.0,23.84,23.83,12079,3351,3336,True
317,05/18/2019,00:05:17,77.8,0.69,0.0,0.0,13.33,0.0,0.0,13.34,0.0,0.0,23.83,28.11,100,0,1,0.33,7.22,149.81,0.0,23.83,23.82,12290,3351,3336,True
332,05/18/2019,00:05:32,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.0,0.0,23.82,28.11,100,0,1,0.33,7.22,149.81,-0.02,23.82,23.82,12305,3351,3336,True
347,05/18/2019,00:05:47,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.33,0.0,0.0,23.82,28.11,100,0,1,0.33,7.22,149.81,0.0,23.82,23.81,12320,3351,3336,True
362,05/18/2019,00:06:02,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.0,0.0,23.81,28.1,100,0,1,0.33,7.22,149.81,-0.05,23.81,23.81,12335,3351,3336,True
377,05/18/2019,00:06:17,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.34,0.01,0.13,23.81,28.1,100,0,1,0.33,7.22,149.81,-0.01,23.8,23.8,12546,3351,3336,True
392,05/18/2019,00:06:32,77.8,0.69,0.0,0.0,13.34,0.0,0.0,13.33,0.01,0.13,23.81,28.09,100,0,1,0.33,7.22,149.81,0.0,23.81,23.81,12561,3351,3336,True
